8.30761
14.228
23.0976
34.4344
32.9137
0.820419
3.2928
9.41522
4.34579
4.55612
5.58412
6.65238
0.0657255
2.39081
1.91713
3.49313
1.90768
1.38177
0.998599
0.92875
0.784205
0.114897
414.464
1.44076
1.6504
1.54853
1.05131
0.766616
0.767487
0.30467
1.01218
1.21913
1.05613
0.6411
12.2861
8.13205
4.43986
4.36323
2.61265
2.25299
1.65229
1.37602
1.21282
1.02439
0.877817
0.784479
0.694522
0.612034
0.436589
2.69774
1.93694
1.56234
1.49719
1.1799
1.13474
1.01749
1.03592
0.996445
0.963892
0.928035
0.899424
0.885343
0.837985
0.757049
11184810 0.525528
15395839 0.0108762
11184811 0.0293848
6990506 1.15685
2796202 1.39339
14347263 0.0509526
10922666 0.187948
13298687 0.134892
10660522 0.0268572
10136234 0.522052
9087658 0.381265
15462399 0.000581909
10136235 0.133642
9087659 0.0470431
13036543 0.6216
13822975 0.461973
10922667 0.0890788
14085119 0.0363005
12774399 0.0220404
11185067 0.00308151
10660523 0.0324031
6990507 0.483353
2796203 0.16065
15133695 0.0304279
14871551 0.0373757
1099511627775 6.82586
12971007 0.803471
12708863 0.46649
5941930 0.968599
699050 0.912955
5941931 0.195145
1747626 1.05397
4893354 0.402011
699051 0.198714
6986410 0.141745
2788010 0.100328
14281727 0.33229
13167615 0.263532
2792106 1.11401
9022122 0.886859
6982314 0.203086
14019583 0.0148421
10135210 0.237744
1485482 0.0056224
12643327 0.0273782
9022123 0.530877
6990490 0.194287
9085610 0.0116028
4369066 0.00225063
10660506 0.113292
6990442 0.697998
2779818 3.89119
2796170 0.0165759
13233151 0.338174
2796074 0.301878
10070698 1.46444
8956586 0.041596
1485483 0.00941722
4369067 0.0105163
9874090 0.00989672
8563370 0.00370252
9086634 0.461012
10134186 0.061916
9874091 0.00398235
6728362 0.0966869
8563371 0.0114009
2271914 0.0238701
15129599 0.753799
2534058 0.198398
14863359 0.00521057
5679786 0.0146999
6466218 0.122677
174762 0.00526349
1419946 0.00418416
4237994 0.00549209
6990762 0.27971
10922650 0.0265482
2796201 1.42268
4631211 1.49788
14413823 0.012898
10660490 0.00546418
2796458 0.229381
13365247 0.0435734
1223339 1.04776
13032447 1.2347
13814783 1.79746
2796138 1.55819
1419947 0.00541368
6990378 1.24113
4237995 0.00554766
6990474 0.0443579
2796186 0.291036
6974122 1.12156
14151599 0.0108651
12840879 0.010104
13757439 0.377157
2763434 1.13595
12905471 1.64958
13035519 0.571624
13820927 0.213304
10918570 0.00496106
4303531 0.23722
371371 0.476439
4893355 0.357035
10070699 0.161679
1746602 0.466497
10652330 0.00707466
8825515 1.38386
9611947 1.288
1747627 0.541141
8956587 0.134481
4891306 0.061327
5942186 0.576706
12966911 1.74254
2529962 0.0103703
6724266 0.00784128
12706815 1.59842
9607850 1.56462
699306 1.16194
2263722 0.00832426
6458026 0.00534246
6990505 1.7086
10656426 2.69357
6986666 0.0969789
2796200 0.527667
2788266 0.0663039
8559274 1.35653
6990763 0.0745429
10136491 0.0106777
6728363 0.0970925
2796459 0.246255
9087915 0.124793
2271915 0.0470977
5679787 0.0112402
8825514 3.76056
174763 0.0354552
5417642 8.30878
4631210 3.04996
1485226 0.0137514
1403562 0.00928505
5937834 0.0102178
2771498 0.0217484
350890 0.747988
674346 0.0113577
9611946 5.40833
1198634 0.122102
690858 0.0219714
1485738 0.0497251
436906 1.80197
1731242 1.05902
4369322 0.00788629
1223338 7.32771
682666 0.63
1219242 3.00975
4623018 2.93362
367274 0.452974
6981290 0.0415936
5925547 0.705989
1747562 1.87853
4892330 0.629474
666283 1.44822
4893226 0.115803
2786986 0.719465
6711978 0.137101
14084095 0.701587
5941866 1.0069
4301482 0.19162
6974123 0.358853
12772351 0.0123402
1745578 0.836073
4893610 0.116957
14081023 0.0547672
2239146 0.0465557
2763435 0.323105
5941929 0.914383
698922 0.36412
1747882 0.425481
12766207 0.00907995
1403563 0.0122892
10922922 0.204398
699048 0.342572
674602 0.156546
5663402 0.0110846
5941914 0.187312
6466219 0.155716
12639231 0.772518
13885295 0.432749
141994 0.0160078
2534059 0.154821
2791082 0.115093
10660778 0.0114996
699018 0.0396874
1469098 0.00728756
350891 0.221326
9022118 0.898931
6980266 0.0368288
674474 0.0123651
1198890 0.691892
1485481 0.0172831
4827819 1.17251
633515 1.14865
2796041 0.0138181
8956522 0.190283
5417643 1.88077
5413546 1.1606
4303530 0.0649951
14151535 0.116522
6990698 0.3514
5938090 0.0215265
12707839 0.627762
367275 0.280271
4627114 1.81266
12836719 1.21651
5876394 3.94086
691114 0.189906
12840751 0.133605
5876395 0.625783
5925546 1.07984
5939882 0.065458
2796330 0.329994
13812735 0.798469
4762283 0.0253305
1682091 0.0684668
436907 0.857661
567979 0.138674
428714 0.441769
4301483 0.204991
1743530 0.0647703
1484458 0.00904694
567978 0.260532
371370 0.655668
1485227 0.0267575
13818879 0.904743
698026 1.7424
666282 1.27379
2775722 0.928875
4885162 0.0124845
2255530 0.181198
2771754 0.0521333
4367018 0.0172085
15200175 0.25951
5940906 0.191365
4827818 0.679999
12836783 0.775145
10135211 0.140915
633514 1.33217
1215146 1.68885
14938031 0.109769
697002 0.213593
2771626 0.445361
2517674 0.416567
9874346 0.0270337
9085611 0.0140846
14015487 0.381113
8563626 0.0193581
6982570 0.209516
12635135 0.0121072
9087654 0.655447
4876970 0.72211
2792362 0.778057
1747610 0.281539
1714858 2.25585
10656427 2.19922
4893322 0.0298795
1469354 0.0755058
1747625 1.3908
5941802 0.791535
6728346 0.0422844
8759979 0.335737
674475 0.0165739
5941674 0.964135
10656682 1.31726
9022106 0.248723
698986 0.897404
8497835 0.216515
5680042 0.0266298
5942187 0.288935
2796073 0.577321
6986346 0.0182693
175018 0.020269
4893611 0.0351838
699307 2.18355
1747883 0.360445
1485418 0.0201566
2271882 0.0478314
2530218 0.0213464
698538 0.518005
6728361 0.20424
1485466 0.0109286
6458282 0.0147259
2787882 0.0268802
5680043 0.0187794
9022090 0.167975
4302506 0.0556239
4302507 0.783631
175019 0.0255361
4368938 0.0189224
6728298 0.277287
14151679 0.273766
4369034 0.0222875
1469099 0.032512
5614251 0.0196166
363179 0.471215
1747370 1.02894
2271912 0.0685255
363178 0.19948
12840959 0.027164
13749247 1.02971
43691 0.0925444
674730 0.348501
2271786 0.0753314
12901375 0.955985
2779690 0.888792
4221610 0.0212
1387178 0.0489863
10918571 0.00968001
10070666 0.296587
6720170 2.41716
4293003 0.0211184
9607834 0.0599652
12698623 0.656769
4631194 0.693904
334442 0.257354
2267818 1.97412
13103103 0.96647
6990426 0.0355468
4301218 0.0917849
2534314 0.548919
10652331 0.0261881
8956570 0.142698
8557226 0.0270833
5942122 0.900295
13889535 0.0675738
1223306 0.200485
8956518 0.264188
682667 0.439207
6466474 0.118765
2796042 0.0278656
9874026 0.0230317
432810 1.61894
4623014 0.647297
1485739 0.187922
5409450 4.29047
5663403 0.0652111
699178 1.78389
6711979 0.101594
4369323 0.0295102
12770303 1.37588
1731498 1.78743
4893290 1.15956
1219234 0.704077
141995 0.203175
6986411 0.0724683
4885418 0.0295351
367258 0.414921
2239147 0.110882
1743786 0.0274388
9874058 0.0201829
8821418 1.44762
8563242 0.027573
5663658 0.038229
4301450 0.0281782
2778794 1.78276
2796137 1.6563
